experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,87,-50.0,50,0.007379,0.98416,0,unknown,0.001,1000,2026-05-13T06:58:42.265964+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,88,-28.0,19,0.006981,0.98398,0,pit,0.001,1000,2026-05-13T06:58:42.350822+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,89,-50.0,41,0.00698,0.9838,0,pit,0.001,1000,2026-05-13T06:58:42.529283+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,90,-20.0,11,0.007022,0.98362,0,pit,0.001,1000,2026-05-13T06:58:42.577602+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,91,-50.0,50,0.006662,0.98344,0,unknown,0.001,1000,2026-05-13T06:58:42.761929+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,92,-50.0,50,2.311118,0.98326,0,unknown,0.001,1000,2026-05-13T06:58:42.981786+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,93,-53.0,44,0.1544,0.98308,0,pit,0.001,1000,2026-05-13T06:58:43.272773+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,94,-9.0,20,0.030555,0.9829,1,goal,0.001,1000,2026-05-13T06:58:43.349901+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,95,7.0,4,0.02505,0.98272,1,goal,0.001,1000,2026-05-13T06:58:43.364953+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,96,-47.0,38,0.017258,0.98254,0,pit,0.001,1000,2026-05-13T06:58:43.545577+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,97,-50.0,50,0.011511,0.98236,0,unknown,0.001,1000,2026-05-13T06:58:43.696446+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,98,-59.0,50,0.0085,0.98218,0,pit,0.001,1000,2026-05-13T06:58:43.862907+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,99,-17.0,28,0.006903,0.982,1,goal,0.001,1000,2026-05-13T06:58:43.951353+00:00
