experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,85,-5.0,16,0.367179,0.918623,1,unknown,0.001,1000,2026-05-13T07:48:22.621332+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,86,-19.0,30,0.212894,0.917706,1,unknown,0.001,1000,2026-05-13T07:48:22.859655+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,87,-36.0,27,0.149685,0.916791,0,unknown,0.001,1000,2026-05-13T07:48:23.065610+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,88,-11.0,2,0.325962,0.915876,0,unknown,0.001,1000,2026-05-13T07:48:23.080578+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,89,4.0,7,0.715908,0.914961,1,unknown,0.001,1000,2026-05-13T07:48:23.132904+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,90,-13.0,4,0.448312,0.914048,0,unknown,0.001,1000,2026-05-13T07:48:23.170824+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,91,-50.0,50,0.1409,0.913136,0,unknown,0.001,1000,2026-05-13T07:48:23.539607+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,92,-10.0,21,0.254035,0.912225,1,unknown,0.001,1000,2026-05-13T07:48:23.699635+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,93,7.0,4,0.353681,0.911314,1,unknown,0.001,1000,2026-05-13T07:48:23.732408+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,94,-18.0,29,0.595202,0.910404,1,unknown,0.0009,1000,2026-05-13T07:48:23.958354+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,95,3.0,8,0.857848,0.909496,1,unknown,0.0009,1000,2026-05-13T07:48:24.020680+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,96,-11.0,2,0.903471,0.908588,0,unknown,0.0009,1000,2026-05-13T07:48:24.036007+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,97,9.0,2,0.942089,0.907681,1,unknown,0.0009,1000,2026-05-13T07:48:24.052189+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,98,-24.0,35,0.535882,0.906775,1,unknown,0.0009,1000,2026-05-13T07:48:24.325870+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,99,-16.0,7,0.359733,0.90587,0,unknown,0.0009,1000,2026-05-13T07:48:24.376028+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,100,4.0,7,0.36709,0.904966,1,unknown,0.0009,1000,2026-05-13T07:48:24.427463+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,101,-40.0,31,0.239372,0.904063,0,unknown,0.0009,1000,2026-05-13T07:48:24.672067+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,102,-21.0,32,0.381442,0.903161,1,unknown,0.0009,1000,2026-05-13T07:48:24.910604+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,103,9.0,2,0.30798,0.902259,1,unknown,0.0009,1000,2026-05-13T07:48:24.925431+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,104,-11.0,2,0.55698,0.901359,0,unknown,0.0009,1000,2026-05-13T07:48:24.939486+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,105,-49.0,40,0.227297,0.900459,0,unknown,0.0009,1000,2026-05-13T07:48:25.238675+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,106,-14.0,5,0.165099,0.89956,0,unknown,0.0009,1000,2026-05-13T07:48:25.274816+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,107,-50.0,50,0.121548,0.898662,0,unknown,0.0009,1000,2026-05-13T07:48:25.656870+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,108,-42.0,33,0.101228,0.897766,0,unknown,0.0009,1000,2026-05-13T07:48:25.899921+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,109,-42.0,33,0.196192,0.896869,0,unknown,0.0009,1000,2026-05-13T07:48:26.156405+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,110,-23.0,14,0.543609,0.895974,0,unknown,0.0009,1000,2026-05-13T07:48:26.277324+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,111,-12.0,3,0.703448,0.89508,0,unknown,0.0009,1000,2026-05-13T07:48:26.299571+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,112,9.0,2,0.620096,0.894187,1,unknown,0.0009,1000,2026-05-13T07:48:26.315627+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,113,-18.0,9,0.670873,0.893294,0,unknown,0.0009,1000,2026-05-13T07:48:26.386257+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,114,-8.0,19,0.4461,0.892403,1,unknown,0.0009,1000,2026-05-13T07:48:26.528189+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,115,1.0,10,0.368785,0.891512,1,unknown,0.0009,1000,2026-05-13T07:48:26.605981+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,116,-5.0,16,0.281705,0.890622,1,unknown,0.0009,1000,2026-05-13T07:48:26.729521+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,117,-13.0,4,0.204718,0.889733,0,unknown,0.0009,1000,2026-05-13T07:48:26.758657+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,118,-14.0,5,0.320854,0.888845,0,unknown,0.0009,1000,2026-05-13T07:48:26.796751+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,119,5.0,6,0.285936,0.887958,1,unknown,0.0009,1000,2026-05-13T07:48:26.841321+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,120,-2.0,13,0.132641,0.887072,1,unknown,0.0009,1000,2026-05-13T07:48:26.939107+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,121,-50.0,50,0.109229,0.886186,0,unknown,0.0009,1000,2026-05-13T07:48:27.339247+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,122,-50.0,50,0.100947,0.885302,0,unknown,0.0009,1000,2026-05-13T07:48:27.731962+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,123,-6.0,17,0.66909,0.884418,1,unknown,0.0009,1000,2026-05-13T07:48:27.864506+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,124,-10.0,1,0.40685,0.883536,0,unknown,0.0009,1000,2026-05-13T07:48:27.871833+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,125,-3.0,14,0.583635,0.882654,1,unknown,0.0009,1000,2026-05-13T07:48:27.974892+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,126,5.0,6,0.318495,0.881773,1,unknown,0.0009,1000,2026-05-13T07:48:28.019991+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,127,-50.0,50,0.204786,0.880893,0,unknown,0.0009,1000,2026-05-13T07:48:28.400297+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,128,-59.0,50,0.151195,0.880014,0,unknown,0.0009,1000,2026-05-13T07:48:28.778772+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,129,-13.0,4,0.248376,0.879135,0,unknown,0.0009,1000,2026-05-13T07:48:28.807743+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,130,3.0,8,0.406173,0.878258,1,unknown,0.0009,1000,2026-05-13T07:48:28.865926+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,131,-49.0,40,0.24029,0.877381,0,unknown,0.0009,1000,2026-05-13T07:48:29.175710+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,132,-18.0,29,0.327968,0.876506,1,unknown,0.0009,1000,2026-05-13T07:48:29.390131+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,133,-37.0,28,0.173119,0.875631,0,unknown,0.0009,1000,2026-05-13T07:48:29.600908+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,134,5.0,6,0.420089,0.874757,1,unknown,0.0009,1000,2026-05-13T07:48:29.650819+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,135,9.0,2,0.455433,0.873884,1,unknown,0.0009,1000,2026-05-13T07:48:29.667024+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,136,8.0,3,0.489366,0.873012,1,unknown,0.0009,1000,2026-05-13T07:48:29.688959+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,137,0.0,11,0.256262,0.87214,1,unknown,0.0009,1000,2026-05-13T07:48:29.770404+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,138,-11.0,2,0.255886,0.87127,0,unknown,0.0009,1000,2026-05-13T07:48:29.785154+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,139,-17.0,28,0.244873,0.8704,1,unknown,0.0009,1000,2026-05-13T07:48:29.990401+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,140,8.0,3,0.101058,0.869531,1,unknown,0.0009,1000,2026-05-13T07:48:30.013899+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,141,-19.0,10,0.121345,0.868664,0,unknown,0.0009,1000,2026-05-13T07:48:30.089534+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,142,-10.0,1,0.578677,0.867797,0,unknown,0.0009,1000,2026-05-13T07:48:30.097156+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,143,-1.0,12,0.266119,0.86693,1,unknown,0.0009,1000,2026-05-13T07:48:30.194436+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,144,8.0,3,0.194794,0.866065,1,unknown,0.0009,1000,2026-05-13T07:48:30.217454+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,145,-10.0,21,0.191036,0.865201,1,unknown,0.0009,1000,2026-05-13T07:48:30.370050+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,146,2.0,9,0.20192,0.864337,1,unknown,0.0009,1000,2026-05-13T07:48:30.435374+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,147,-10.0,1,0.423246,0.863475,0,unknown,0.0009,1000,2026-05-13T07:48:30.442667+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,148,-50.0,50,0.134149,0.862613,0,unknown,0.0009,1000,2026-05-13T07:48:30.813501+00:00
