experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,90,-50.0,50,1.817579,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:11.650366+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,91,-50.0,50,1.742922,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:12.217331+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,92,-50.0,50,1.741773,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:12.854710+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,93,-50.0,50,1.754621,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:13.643323+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,94,-50.0,50,1.566652,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:14.298069+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,95,7.0,4,1.483205,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:14.347002+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,96,-13.0,4,1.74047,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:14.392410+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,97,-50.0,50,1.61633,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:14.971749+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,98,-50.0,50,1.595172,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:15.546145+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,99,-50.0,50,1.656357,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:16.078664+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,100,-50.0,50,1.625361,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:16.623089+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,101,-50.0,50,1.559073,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:17.133611+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,102,-50.0,50,1.606185,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:17.670369+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,103,-50.0,50,1.643264,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:18.189212+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,104,9.0,2,1.720023,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:18.217471+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,105,-50.0,50,1.735395,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:18.952540+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,106,-50.0,50,1.798129,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:19.852521+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,107,-50.0,50,1.768129,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:20.577296+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,108,-27.0,38,1.674236,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:21.061864+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,109,-50.0,50,1.687287,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:21.746429+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,110,-29.0,20,1.750813,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:21.938219+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,111,-50.0,50,1.579208,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:22.448554+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,112,-50.0,50,1.569182,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:23.380231+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,113,-50.0,50,1.655168,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:24.154117+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,114,-50.0,50,1.570969,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:24.741361+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,115,-50.0,50,1.553687,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:25.319189+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,116,-50.0,50,1.552833,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:25.904794+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,117,-50.0,50,1.586517,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:26.427140+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,118,-50.0,50,1.64485,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:26.929724+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,119,-50.0,50,1.672804,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:27.428537+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,120,-12.0,3,1.762464,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:27.458554+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,121,-50.0,50,1.66224,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:27.947868+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,122,-50.0,50,1.597072,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:28.514769+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,123,-15.0,6,1.642249,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:28.571222+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,124,-50.0,50,1.579054,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:29.075815+00:00
